0.0016,0
0.00169046,5.30912E-05
0.00175239,0.000233601
0.0018166,0.000127419
0.00188316,2.76E-04
0.00195216,7.43277E-05
0.00202368,1.59E-04
0.00209783,0.000254838
0.0021747,0
0.00225437,0.000493749
0.00233697,0.000106182
0.0024226,0
0.00251136,0.00012211
0.00260338,0.000254838
0.00269876,0.00042473
0.00279764,0.000148655
0.00290015,0.000159274
0.00300641,0
0.00311656,0.000185819
0.00323075,0
0.00334912,0.000212365
0.00347183,0.000228292
0.00359904,0.00024422
0.00373091,0.000270765
0.0038676,0.000297311
0.00400931,0
0.00415621,0.000339784
0.00430849,0.00072735
0.00446635,0.00152903
0.00463,0
0.00479964,0.000435348
0.00497549,0.00142815
0.00515779,0.00152903
0.00534677,0.00054684
0.00554267,0.00115208
0.00574575,0.00124764
0.00595628,0.0020387
0.00617451,0.000759205
0.00640074,0.0023838
0.00663526,0.0016883
0.00687837,0.00177325
0.00713039,0.000982188
0.00739165,0
0.00766247,0.00226169
0.00794322,0.00125826
0.00823426,0
0.00853596,0.00278198
0.00884871,0
0.00917292,0.00159274
0.00950901,0.00170954
0.00985742,0.00183165
0.0102186,0.0020387
0.010593,0.00428977
0.0109811,0.00225107
0.0113835,0.00754957
0.0118005,0.00538345
0.0122329,0
0.0126811,0.00313769
0.0131457,0.00335537
0.0136274,0
0.0141267,0.00382788
0.0146443,0.0041305
0.0151808,0.00883969
0.0157371,0.00471981
0.0163137,0.00516047
0.0169114,0
0.017531,0
0.0181733,0.0130604
0.0188392,0.0139364
0.0195294,0
0.020245,0
0.0209868,0.0172812
0.0217557,0.0184811
0.0225528,0.0200154
0.0233791,0.0313079
0.0242357,0
0.0251237,0.011834
0.0260442,0.0256696
0.0269985,0.0415811
0.0279877,0.0146532
0.0290132,0
0.0300762,0
0.0311782,0.0757187
0.0323205,0.040121
0.0335047,0.0213427
0.0347323,0
0.0360049,0.0256271
0.0373241,0.0535372
0.0386916,0.0283666
0.0401092,0
0.0415788,0
0.0431023,0.0345305
0.0446815,0.0390858
0.0463186,0.0399193
0.0480157,0.0445595
0.049775,0
0.0515987,0.0529957
0.0534892,0.0552255
0.055449,0.0593613
0.0574807,0.0618938
0.0595867,0.0708874
