3.2,0
3.2065,0.009174318
4.97926,0.009174318
6.75203,0.009174318
8.52479,0
10.2976,0.009174318
12.0703,0
13.8431,0.009174318
15.6159,0.009174318
17.3886,0
19.1614,0
20.9341,0
22.7069,0.009174318
24.4797,0.027522925
26.2524,0
28.0252,0.009174318
29.798,0
31.5707,0
33.3435,0.018348617
35.1163,0
36.889,0.018348617
38.6618,0.027522925
40.4346,0.018348617
42.2073,0.009174318
43.9801,0.018348617
45.7529,0
47.5256,0.009174318
49.2984,0.009174318
51.0712,0.009174318
52.8439,0.009174318
54.6167,0.027522925
56.3894,0.009174318
58.1622,0.009174318
59.935,0
61.7077,0.009174318
63.4805,0.009174318
65.2533,0
67.026,0.009174318
68.7988,0.018348617
70.5716,0
72.3443,0
74.1171,0.009174318
75.8899,0.018348617
77.6626,0.018348617
79.4354,0
81.2082,0.018348617
82.9809,0.009174318
84.7537,0.027522925
86.5265,0.009174318
88.2992,0.018348617
90.072,0.009174318
91.8447,0.018348617
93.6175,0.009174318
95.3903,0
97.163,0.009174318
98.9358,0.009174318
100.709,0.018348617
102.481,0.009174318
104.254,0.018348617
106.027,0.027522925
107.8,0
109.572,0.018348617
111.345,0.027522925
113.118,0
114.891,0.009174318
116.663,0.009174318
118.436,0.009174318
120.209,0.009174318
121.982,0
123.755,0
125.527,0.018348617
127.3,0.027522925
129.073,0.018348617
130.846,0.009174318
132.618,0.036697233
134.391,0.009174318
136.164,0.018348617
137.937,0.009174318
139.709,0.018348617
141.482,0.018348617
143.255,0
145.028,0
146.8,0
148.573,0.018348617
150.346,0
152.119,0
153.892,0.009174318
155.664,0.018348617
157.437,0.009174318
159.21,0.009174318
160.983,0.009174318
162.755,0
164.528,0.009174318
166.301,0
168.074,0
169.846,0
171.619,0.009174318
173.392,0.009174318
175.165,0.018348617
176.937,0
178.71,0.018348617
